FLPDYR,RECID,aftertax_income,c00100,c04800,eitc
2019,653,972.00,972.00,0.00,74.36
2019,654,1228.12,972.00,0.00,330.48
2019,655,1286.44,972.00,0.00,388.80
2019,656,1335.04,972.00,0.00,437.40
2019,657,984.00,984.00,0.00,75.28
2019,658,1243.28,984.00,0.00,334.56
2019,659,1302.32,984.00,0.00,393.60
2019,660,1351.52,984.00,0.00,442.80
2019,661,984.00,984.00,0.00,75.28
2019,662,1243.28,984.00,0.00,334.56
2019,663,1302.32,984.00,0.00,393.60
2019,664,1351.52,984.00,0.00,442.80
2019,665,996.00,996.00,0.00,76.19
2019,666,1258.45,996.00,0.00,338.64
2019,667,1318.21,996.00,0.00,398.40
2019,668,1368.01,996.00,0.00,448.20
2019,669,996.00,996.00,0.00,76.19
2019,670,1258.45,996.00,0.00,338.64
2019,671,1318.21,996.00,0.00,398.40
2019,672,1368.01,996.00,0.00,448.20
2019,673,1008.00,1008.00,0.00,77.11
2019,674,1273.61,1008.00,0.00,342.72
2019,675,1334.09,1008.00,0.00,403.20
2019,676,1384.49,1008.00,0.00,453.60
2019,677,1008.00,1008.00,0.00,77.11
2019,678,1273.61,1008.00,0.00,342.72
2019,679,1334.09,1008.00,0.00,403.20
2019,680,1384.49,1008.00,0.00,453.60
2019,681,1020.00,1020.00,0.00,78.03
2019,682,1288.77,1020.00,0.00,346.80
2019,683,1349.97,1020.00,0.00,408.00
2019,684,1400.97,1020.00,0.00,459.00
2019,685,1020.00,1020.00,0.00,78.03
2019,686,1288.77,1020.00,0.00,346.80
2019,687,1349.97,1020.00,0.00,408.00
2019,688,1400.97,1020.00,0.00,459.00
2019,689,1032.00,1032.00,0.00,78.95
2019,690,1303.93,1032.00,0.00,350.88
2019,691,1365.85,1032.00,0.00,412.80
2019,692,1417.45,1032.00,0.00,464.40
2019,693,1032.00,1032.00,0.00,78.95
2019,694,1303.93,1032.00,0.00,350.88
2019,695,1365.85,1032.00,0.00,412.80
2019,696,1417.45,1032.00,0.00,464.40
2019,697,1044.00,1044.00,0.00,79.87
2019,698,1319.09,1044.00,0.00,354.96
2019,699,1381.73,1044.00,0.00,417.60
2019,700,1433.93,1044.00,0.00,469.80
2019,701,1044.00,1044.00,0.00,79.87
2019,702,1319.09,1044.00,0.00,354.96
2019,703,1381.73,1044.00,0.00,417.60
2019,704,1433.93,1044.00,0.00,469.80
2019,705,1056.00,1056.00,0.00,80.78
2019,706,1334.26,1056.00,0.00,359.04
2019,707,1397.62,1056.00,0.00,422.40
2019,708,1450.42,1056.00,0.00,475.20
2019,709,1056.00,1056.00,0.00,80.78
2019,710,1334.26,1056.00,0.00,359.04
2019,711,1397.62,1056.00,0.00,422.40
2019,712,1450.42,1056.00,0.00,475.20
2019,713,1068.00,1068.00,0.00,81.70
2019,714,1349.42,1068.00,0.00,363.12
2019,715,1413.50,1068.00,0.00,427.20
2019,716,1466.90,1068.00,0.00,480.60
2019,717,1068.00,1068.00,0.00,81.70
2019,718,1349.42,1068.00,0.00,363.12
2019,719,1413.50,1068.00,0.00,427.20
2019,720,1466.90,1068.00,0.00,480.60
2019,721,1080.00,1080.00,0.00,82.62
2019,722,1364.58,1080.00,0.00,367.20
2019,723,1429.38,1080.00,0.00,432.00
2019,724,1483.38,1080.00,0.00,486.00
2019,725,1080.00,1080.00,0.00,82.62
2019,726,1364.58,1080.00,0.00,367.20
2019,727,1429.38,1080.00,0.00,432.00
2019,728,1483.38,1080.00,0.00,486.00
2019,729,1092.00,1092.00,0.00,83.54
2019,730,1379.74,1092.00,0.00,371.28
2019,731,1445.26,1092.00,0.00,436.80
2019,732,1499.86,1092.00,0.00,491.40
2019,733,1092.00,1092.00,0.00,83.54
2019,734,1379.74,1092.00,0.00,371.28
2019,735,1445.26,1092.00,0.00,436.80
2019,736,1499.86,1092.00,0.00,491.40
2019,737,1104.00,1104.00,0.00,84.46
2019,738,1394.90,1104.00,0.00,375.36
2019,739,1461.14,1104.00,0.00,441.60
2019,740,1516.34,1104.00,0.00,496.80
2019,741,1104.00,1104.00,0.00,84.46
2019,742,1394.90,1104.00,0.00,375.36
2019,743,1461.14,1104.00,0.00,441.60
2019,744,1516.34,1104.00,0.00,496.80
2019,745,1116.00,1116.00,0.00,85.37
2019,746,1410.07,1116.00,0.00,379.44
2019,747,1477.03,1116.00,0.00,446.40
2019,748,1532.83,1116.00,0.00,502.20
2019,749,1116.00,1116.00,0.00,85.37
2019,750,1410.07,1116.00,0.00,379.44
2019,751,1477.03,1116.00,0.00,446.40
2019,752,1532.83,1116.00,0.00,502.20
2019,753,1128.00,1128.00,0.00,86.29
2019,754,1425.23,1128.00,0.00,383.52
2019,755,1492.91,1128.00,0.00,451.20
2019,756,1549.31,1128.00,0.00,507.60
2019,757,1128.00,1128.00,0.00,86.29
2019,758,1425.23,1128.00,0.00,383.52
2019,759,1492.91,1128.00,0.00,451.20
2019,760,1549.31,1128.00,0.00,507.60
2019,761,1140.00,1140.00,0.00,87.21
2019,762,1440.39,1140.00,0.00,387.60
2019,763,1508.79,1140.00,0.00,456.00
2019,764,1565.79,1140.00,0.00,513.00
2019,765,1140.00,1140.00,0.00,87.21
2019,766,1440.39,1140.00,0.00,387.60
2019,767,1508.79,1140.00,0.00,456.00
2019,768,1565.79,1140.00,0.00,513.00
2019,769,1152.00,1152.00,0.00,88.13
2019,770,1455.55,1152.00,0.00,391.68
2019,771,1524.67,1152.00,0.00,460.80
2019,772,1582.27,1152.00,0.00,518.40
2019,773,1152.00,1152.00,0.00,88.13
2019,774,1455.55,1152.00,0.00,391.68
2019,775,1524.67,1152.00,0.00,460.80
2019,776,1582.27,1152.00,0.00,518.40
2019,777,1164.00,1164.00,0.00,89.05
2019,778,1470.71,1164.00,0.00,395.76
2019,779,1540.55,1164.00,0.00,465.60
2019,780,1598.75,1164.00,0.00,523.80
2019,781,1164.00,1164.00,0.00,89.05
2019,782,1470.71,1164.00,0.00,395.76
2019,783,1540.55,1164.00,0.00,465.60
2019,784,1598.75,1164.00,0.00,523.80
2019,785,1176.00,1176.00,0.00,89.96
2019,786,1485.88,1176.00,0.00,399.84
2019,787,1556.44,1176.00,0.00,470.40
2019,788,1615.24,1176.00,0.00,529.20
2019,789,1176.00,1176.00,0.00,89.96
2019,790,1485.88,1176.00,0.00,399.84
2019,791,1556.44,1176.00,0.00,470.40
2019,792,1615.24,1176.00,0.00,529.20
2019,793,1188.00,1188.00,0.00,90.88
2019,794,1501.04,1188.00,0.00,403.92
2019,795,1572.32,1188.00,0.00,475.20
2019,796,1631.72,1188.00,0.00,534.60
2019,797,1188.00,1188.00,0.00,90.88
2019,798,1501.04,1188.00,0.00,403.92
2019,799,1572.32,1188.00,0.00,475.20
2019,800,1631.72,1188.00,0.00,534.60
2019,801,1200.00,1200.00,0.00,91.80
2019,802,1516.20,1200.00,0.00,408.00
2019,803,1588.20,1200.00,0.00,480.00
2019,804,1648.20,1200.00,0.00,540.00
2019,805,1200.00,1200.00,0.00,91.80
2019,806,1516.20,1200.00,0.00,408.00
2019,807,1588.20,1200.00,0.00,480.00
2019,808,1648.20,1200.00,0.00,540.00
2019,809,1212.00,1212.00,0.00,92.72
2019,810,1531.36,1212.00,0.00,412.08
2019,811,1604.08,1212.00,0.00,484.80
2019,812,1664.68,1212.00,0.00,545.40
2019,813,1212.00,1212.00,0.00,92.72
2019,814,1531.36,1212.00,0.00,412.08
2019,815,1604.08,1212.00,0.00,484.80
2019,816,1664.68,1212.00,0.00,545.40
2019,817,1224.00,1224.00,0.00,93.64
2019,818,1546.52,1224.00,0.00,416.16
2019,819,1619.96,1224.00,0.00,489.60
2019,820,1681.16,1224.00,0.00,550.80
2019,821,1224.00,1224.00,0.00,93.64
2019,822,1546.52,1224.00,0.00,416.16
2019,823,1619.96,1224.00,0.00,489.60
2019,824,1681.16,1224.00,0.00,550.80
2019,825,1236.00,1236.00,0.00,94.55
2019,826,1561.69,1236.00,0.00,420.24
2019,827,1635.85,1236.00,0.00,494.40
2019,828,1697.65,1236.00,0.00,556.20
2019,829,1236.00,1236.00,0.00,94.55
2019,830,1561.69,1236.00,0.00,420.24
2019,831,1635.85,1236.00,0.00,494.40
2019,832,1697.65,1236.00,0.00,556.20
2019,833,1248.00,1248.00,0.00,95.47
2019,834,1576.85,1248.00,0.00,424.32
2019,835,1651.73,1248.00,0.00,499.20
2019,836,1714.13,1248.00,0.00,561.60
2019,837,1248.00,1248.00,0.00,95.47
2019,838,1576.85,1248.00,0.00,424.32
2019,839,1651.73,1248.00,0.00,499.20
2019,840,1714.13,1248.00,0.00,561.60
2019,841,1260.00,1260.00,0.00,96.39
2019,842,1592.01,1260.00,0.00,428.40
2019,843,1667.61,1260.00,0.00,504.00
2019,844,1730.61,1260.00,0.00,567.00
2019,845,1260.00,1260.00,0.00,96.39
2019,846,1592.01,1260.00,0.00,428.40
2019,847,1667.61,1260.00,0.00,504.00
2019,848,1730.61,1260.00,0.00,567.00
2019,849,1272.00,1272.00,0.00,97.31
2019,850,1607.17,1272.00,0.00,432.48
2019,851,1683.49,1272.00,0.00,508.80
2019,852,1747.09,1272.00,0.00,572.40
2019,853,1272.00,1272.00,0.00,97.31
2019,854,1607.17,1272.00,0.00,432.48
2019,855,1683.49,1272.00,0.00,508.80
2019,856,1747.09,1272.00,0.00,572.40
2019,857,1284.00,1284.00,0.00,98.23
2019,858,1622.33,1284.00,0.00,436.56
2019,859,1699.37,1284.00,0.00,513.60
2019,860,1763.57,1284.00,0.00,577.80
2019,861,1284.00,1284.00,0.00,98.23
2019,862,1622.33,1284.00,0.00,436.56
2019,863,1699.37,1284.00,0.00,513.60
2019,864,1763.57,1284.00,0.00,577.80
2019,865,1296.00,1296.00,0.00,99.14
2019,866,1637.50,1296.00,0.00,440.64
2019,867,1715.26,1296.00,0.00,518.40
2019,868,1780.06,1296.00,0.00,583.20
2019,869,1296.00,1296.00,0.00,99.14
2019,870,1637.50,1296.00,0.00,440.64
2019,871,1715.26,1296.00,0.00,518.40
2019,872,1780.06,1296.00,0.00,583.20
2019,873,1308.00,1308.00,0.00,100.06
2019,874,1652.66,1308.00,0.00,444.72
2019,875,1731.14,1308.00,0.00,523.20
2019,876,1796.54,1308.00,0.00,588.60
2019,877,1308.00,1308.00,0.00,100.06
2019,878,1652.66,1308.00,0.00,444.72
2019,879,1731.14,1308.00,0.00,523.20
2019,880,1796.54,1308.00,0.00,588.60
2019,881,1320.00,1320.00,0.00,100.98
2019,882,1667.82,1320.00,0.00,448.80
2019,883,1747.02,1320.00,0.00,528.00
2019,884,1813.02,1320.00,0.00,594.00
2019,885,1320.00,1320.00,0.00,100.98
2019,886,1667.82,1320.00,0.00,448.80
2019,887,1747.02,1320.00,0.00,528.00
2019,888,1813.02,1320.00,0.00,594.00
2019,889,1332.00,1332.00,0.00,101.90
2019,890,1682.98,1332.00,0.00,452.88
2019,891,1762.90,1332.00,0.00,532.80
2019,892,1829.50,1332.00,0.00,599.40
2019,893,1332.00,1332.00,0.00,101.90
2019,894,1682.98,1332.00,0.00,452.88
2019,895,1762.90,1332.00,0.00,532.80
2019,896,1829.50,1332.00,0.00,599.40
2019,897,1344.00,1344.00,0.00,102.82
2019,898,1698.14,1344.00,0.00,456.96
2019,899,1778.78,1344.00,0.00,537.60
2019,900,1845.98,1344.00,0.00,604.80
2019,901,1344.00,1344.00,0.00,102.82
2019,902,1698.14,1344.00,0.00,456.96
2019,903,1778.78,1344.00,0.00,537.60
2019,904,1845.98,1344.00,0.00,604.80
2019,905,1356.00,1356.00,0.00,103.73
2019,906,1713.31,1356.00,0.00,461.04
2019,907,1794.67,1356.00,0.00,542.40
2019,908,1862.47,1356.00,0.00,610.20
2019,909,1356.00,1356.00,0.00,103.73
2019,910,1713.31,1356.00,0.00,461.04
2019,911,1794.67,1356.00,0.00,542.40
2019,912,1862.47,1356.00,0.00,610.20
2019,913,1368.00,1368.00,0.00,104.65
2019,914,1728.47,1368.00,0.00,465.12
2019,915,1810.55,1368.00,0.00,547.20
2019,916,1878.95,1368.00,0.00,615.60
2019,917,1368.00,1368.00,0.00,104.65
2019,918,1728.47,1368.00,0.00,465.12
2019,919,1810.55,1368.00,0.00,547.20
2019,920,1878.95,1368.00,0.00,615.60
2019,921,1380.00,1380.00,0.00,105.57
2019,922,1743.63,1380.00,0.00,469.20
2019,923,1826.43,1380.00,0.00,552.00
2019,924,1895.43,1380.00,0.00,621.00
2019,925,1380.00,1380.00,0.00,105.57
2019,926,1743.63,1380.00,0.00,469.20
2019,927,1826.43,1380.00,0.00,552.00
2019,928,1895.43,1380.00,0.00,621.00
2019,929,1392.00,1392.00,0.00,106.49
2019,930,1758.79,1392.00,0.00,473.28
2019,931,1842.31,1392.00,0.00,556.80
2019,932,1911.91,1392.00,0.00,626.40
2019,933,1392.00,1392.00,0.00,106.49
2019,934,1758.79,1392.00,0.00,473.28
2019,935,1842.31,1392.00,0.00,556.80
2019,936,1911.91,1392.00,0.00,626.40
2019,937,1404.00,1404.00,0.00,107.41
2019,938,1773.95,1404.00,0.00,477.36
2019,939,1858.19,1404.00,0.00,561.60
2019,940,1928.39,1404.00,0.00,631.80
2019,941,1404.00,1404.00,0.00,107.41
2019,942,1773.95,1404.00,0.00,477.36
2019,943,1858.19,1404.00,0.00,561.60
2019,944,1928.39,1404.00,0.00,631.80
2019,945,1416.00,1416.00,0.00,108.32
2019,946,1789.12,1416.00,0.00,481.44
2019,947,1874.08,1416.00,0.00,566.40
2019,948,1944.88,1416.00,0.00,637.20
2019,949,1416.00,1416.00,0.00,108.32
2019,950,1789.12,1416.00,0.00,481.44
2019,951,1874.08,1416.00,0.00,566.40
2019,952,1944.88,1416.00,0.00,637.20
2019,953,1428.00,1428.00,0.00,109.24
2019,954,1804.28,1428.00,0.00,485.52
2019,955,1889.96,1428.00,0.00,571.20
2019,956,1961.36,1428.00,0.00,642.60
2019,957,1428.00,1428.00,0.00,109.24
2019,958,1804.28,1428.00,0.00,485.52
2019,959,1889.96,1428.00,0.00,571.20
2019,960,1961.36,1428.00,0.00,642.60
2019,961,1440.00,1440.00,0.00,110.16
2019,962,1819.44,1440.00,0.00,489.60
2019,963,1905.84,1440.00,0.00,576.00
2019,964,1977.84,1440.00,0.00,648.00
2019,965,1440.00,1440.00,0.00,110.16
2019,966,1819.44,1440.00,0.00,489.60
2019,967,1905.84,1440.00,0.00,576.00
2019,968,1977.84,1440.00,0.00,648.00
2019,969,1452.00,1452.00,0.00,111.08
2019,970,1834.60,1452.00,0.00,493.68
2019,971,1921.72,1452.00,0.00,580.80
2019,972,1994.32,1452.00,0.00,653.40
2019,973,1452.00,1452.00,0.00,111.08
2019,974,1834.60,1452.00,0.00,493.68
2019,975,1921.72,1452.00,0.00,580.80
2019,976,1994.32,1452.00,0.00,653.40
2019,977,1464.00,1464.00,0.00,112.00
2019,978,1849.76,1464.00,0.00,497.76
2019,979,1937.60,1464.00,0.00,585.60
2019,980,2010.80,1464.00,0.00,658.80
2019,981,1464.00,1464.00,0.00,112.00
2019,982,1849.76,1464.00,0.00,497.76
2019,983,1937.60,1464.00,0.00,585.60
2019,984,2010.80,1464.00,0.00,658.80
2019,985,1476.00,1476.00,0.00,112.91
2019,986,1864.93,1476.00,0.00,501.84
2019,987,1953.49,1476.00,0.00,590.40
2019,988,2027.29,1476.00,0.00,664.20
2019,989,1476.00,1476.00,0.00,112.91
2019,990,1864.93,1476.00,0.00,501.84
2019,991,1953.49,1476.00,0.00,590.40
2019,992,2027.29,1476.00,0.00,664.20
2019,993,1488.00,1488.00,0.00,113.83
2019,994,1880.09,1488.00,0.00,505.92
2019,995,1969.37,1488.00,0.00,595.20
2019,996,2043.77,1488.00,0.00,669.60
2019,997,1488.00,1488.00,0.00,113.83
2019,998,1880.09,1488.00,0.00,505.92
2019,999,1969.37,1488.00,0.00,595.20
2019,1000,2043.77,1488.00,0.00,669.60
2019,1001,1500.00,1500.00,0.00,114.75
2019,1002,1895.25,1500.00,0.00,510.00
2019,1003,1985.25,1500.00,0.00,600.00
2019,1004,2060.25,1500.00,0.00,675.00
2019,1005,1500.00,1500.00,0.00,114.75
2019,1006,1895.25,1500.00,0.00,510.00
2019,1007,1985.25,1500.00,0.00,600.00
2019,1008,2060.25,1500.00,0.00,675.00
2019,1009,1512.00,1512.00,0.00,115.67
2019,1010,1910.41,1512.00,0.00,514.08
2019,1011,2001.13,1512.00,0.00,604.80
2019,1012,2076.73,1512.00,0.00,680.40
2019,1013,1512.00,1512.00,0.00,115.67
2019,1014,1910.41,1512.00,0.00,514.08
2019,1015,2001.13,1512.00,0.00,604.80
2019,1016,2076.73,1512.00,0.00,680.40
2019,1017,1524.00,1524.00,0.00,116.59
2019,1018,1925.57,1524.00,0.00,518.16
2019,1019,2017.01,1524.00,0.00,609.60
2019,1020,2093.21,1524.00,0.00,685.80
2019,1021,1524.00,1524.00,0.00,116.59
2019,1022,1925.57,1524.00,0.00,518.16
2019,1023,2017.01,1524.00,0.00,609.60
2019,1024,2093.21,1524.00,0.00,685.80
2019,1025,1536.00,1536.00,0.00,117.50
2019,1026,1940.74,1536.00,0.00,522.24
2019,1027,2032.90,1536.00,0.00,614.40
2019,1028,2109.70,1536.00,0.00,691.20
2019,1029,1536.00,1536.00,0.00,117.50
2019,1030,1940.74,1536.00,0.00,522.24
2019,1031,2032.90,1536.00,0.00,614.40
2019,1032,2109.70,1536.00,0.00,691.20
2019,1033,1548.00,1548.00,0.00,118.42
2019,1034,1955.90,1548.00,0.00,526.32
2019,1035,2048.78,1548.00,0.00,619.20
2019,1036,2126.18,1548.00,0.00,696.60
2019,1037,1548.00,1548.00,0.00,118.42
2019,1038,1955.90,1548.00,0.00,526.32
2019,1039,2048.78,1548.00,0.00,619.20
2019,1040,2126.18,1548.00,0.00,696.60
2019,1041,1560.00,1560.00,0.00,119.34
2019,1042,1971.06,1560.00,0.00,530.40
2019,1043,2064.66,1560.00,0.00,624.00
2019,1044,2142.66,1560.00,0.00,702.00
2019,1045,1560.00,1560.00,0.00,119.34
2019,1046,1971.06,1560.00,0.00,530.40
2019,1047,2064.66,1560.00,0.00,624.00
2019,1048,2142.66,1560.00,0.00,702.00
2019,1049,1572.00,1572.00,0.00,120.26
2019,1050,1986.22,1572.00,0.00,534.48
2019,1051,2080.54,1572.00,0.00,628.80
2019,1052,2159.14,1572.00,0.00,707.40
2019,1053,1572.00,1572.00,0.00,120.26
2019,1054,1986.22,1572.00,0.00,534.48
2019,1055,2080.54,1572.00,0.00,628.80
2019,1056,2159.14,1572.00,0.00,707.40
2019,1057,1584.00,1584.00,0.00,121.18
2019,1058,2001.38,1584.00,0.00,538.56
2019,1059,2096.42,1584.00,0.00,633.60
2019,1060,2175.62,1584.00,0.00,712.80
2019,1061,1584.00,1584.00,0.00,121.18
2019,1062,2001.38,1584.00,0.00,538.56
2019,1063,2096.42,1584.00,0.00,633.60
2019,1064,2175.62,1584.00,0.00,712.80
2019,1065,1596.00,1596.00,0.00,122.09
2019,1066,2016.55,1596.00,0.00,542.64
2019,1067,2112.31,1596.00,0.00,638.40
2019,1068,2192.11,1596.00,0.00,718.20
2019,1069,1596.00,1596.00,0.00,122.09
2019,1070,2016.55,1596.00,0.00,542.64
2019,1071,2112.31,1596.00,0.00,638.40
2019,1072,2192.11,1596.00,0.00,718.20
2019,1073,1608.00,1608.00,0.00,123.01
2019,1074,2031.71,1608.00,0.00,546.72
2019,1075,2128.19,1608.00,0.00,643.20
2019,1076,2208.59,1608.00,0.00,723.60
2019,1077,1608.00,1608.00,0.00,123.01
2019,1078,2031.71,1608.00,0.00,546.72
2019,1079,2128.19,1608.00,0.00,643.20
2019,1080,2208.59,1608.00,0.00,723.60
2019,1081,1620.00,1620.00,0.00,123.93
2019,1082,2046.87,1620.00,0.00,550.80
2019,1083,2144.07,1620.00,0.00,648.00
2019,1084,2225.07,1620.00,0.00,729.00
2019,1085,1620.00,1620.00,0.00,123.93
2019,1086,2046.87,1620.00,0.00,550.80
2019,1087,2144.07,1620.00,0.00,648.00
2019,1088,2225.07,1620.00,0.00,729.00
2019,1089,1632.00,1632.00,0.00,124.85
2019,1090,2062.03,1632.00,0.00,554.88
2019,1091,2159.95,1632.00,0.00,652.80
2019,1092,2241.55,1632.00,0.00,734.40
2019,1093,1632.00,1632.00,0.00,124.85
2019,1094,2062.03,1632.00,0.00,554.88
2019,1095,2159.95,1632.00,0.00,652.80
2019,1096,2241.55,1632.00,0.00,734.40
2019,1097,1644.00,1644.00,0.00,125.77
2019,1098,2077.19,1644.00,0.00,558.96
2019,1099,2175.83,1644.00,0.00,657.60
2019,1100,2258.03,1644.00,0.00,739.80
2019,1101,1644.00,1644.00,0.00,125.77
2019,1102,2077.19,1644.00,0.00,558.96
2019,1103,2175.83,1644.00,0.00,657.60
2019,1104,2258.03,1644.00,0.00,739.80
2019,1105,1656.00,1656.00,0.00,126.68
2019,1106,2092.36,1656.00,0.00,563.04
2019,1107,2191.72,1656.00,0.00,662.40
2019,1108,2274.52,1656.00,0.00,745.20
2019,1109,1656.00,1656.00,0.00,126.68
2019,1110,2092.36,1656.00,0.00,563.04
2019,1111,2191.72,1656.00,0.00,662.40
2019,1112,2274.52,1656.00,0.00,745.20
2019,1113,1668.00,1668.00,0.00,127.60
2019,1114,2107.52,1668.00,0.00,567.12
2019,1115,2207.60,1668.00,0.00,667.20
2019,1116,2291.00,1668.00,0.00,750.60
2019,1117,1668.00,1668.00,0.00,127.60
2019,1118,2107.52,1668.00,0.00,567.12
2019,1119,2207.60,1668.00,0.00,667.20
2019,1120,2291.00,1668.00,0.00,750.60
2019,1121,1680.00,1680.00,0.00,128.52
2019,1122,2122.68,1680.00,0.00,571.20
2019,1123,2223.48,1680.00,0.00,672.00
2019,1124,2307.48,1680.00,0.00,756.00
2019,1125,1680.00,1680.00,0.00,128.52
2019,1126,2122.68,1680.00,0.00,571.20
2019,1127,2223.48,1680.00,0.00,672.00
2019,1128,2307.48,1680.00,0.00,756.00
2019,1129,1692.00,1692.00,0.00,129.44
2019,1130,2137.84,1692.00,0.00,575.28
2019,1131,2239.36,1692.00,0.00,676.80
2019,1132,2323.96,1692.00,0.00,761.40
2019,1133,1692.00,1692.00,0.00,129.44
2019,1134,2137.84,1692.00,0.00,575.28
2019,1135,2239.36,1692.00,0.00,676.80
2019,1136,2323.96,1692.00,0.00,761.40
2019,1137,1704.00,1704.00,0.00,130.36
2019,1138,2153.00,1704.00,0.00,579.36
2019,1139,2255.24,1704.00,0.00,681.60
2019,1140,2340.44,1704.00,0.00,766.80
2019,1141,1704.00,1704.00,0.00,130.36
2019,1142,2153.00,1704.00,0.00,579.36
2019,1143,2255.24,1704.00,0.00,681.60
2019,1144,2340.44,1704.00,0.00,766.80
2019,1145,1716.00,1716.00,0.00,131.27
2019,1146,2168.17,1716.00,0.00,583.44
2019,1147,2271.13,1716.00,0.00,686.40
2019,1148,2356.93,1716.00,0.00,772.20
2019,1149,1716.00,1716.00,0.00,131.27
2019,1150,2168.17,1716.00,0.00,583.44
2019,1151,2271.13,1716.00,0.00,686.40
2019,1152,2356.93,1716.00,0.00,772.20
2019,1153,1728.00,1728.00,0.00,132.19
2019,1154,2183.33,1728.00,0.00,587.52
2019,1155,2287.01,1728.00,0.00,691.20
2019,1156,2373.41,1728.00,0.00,777.60
2019,1157,1728.00,1728.00,0.00,132.19
2019,1158,2183.33,1728.00,0.00,587.52
2019,1159,2287.01,1728.00,0.00,691.20
2019,1160,2373.41,1728.00,0.00,777.60
2019,1161,1740.00,1740.00,0.00,133.11
2019,1162,2198.49,1740.00,0.00,591.60
2019,1163,2302.89,1740.00,0.00,696.00
2019,1164,2389.89,1740.00,0.00,783.00
2019,1165,1740.00,1740.00,0.00,133.11
2019,1166,2198.49,1740.00,0.00,591.60
2019,1167,2302.89,1740.00,0.00,696.00
2019,1168,2389.89,1740.00,0.00,783.00
2019,1169,1752.00,1752.00,0.00,134.03
2019,1170,2213.65,1752.00,0.00,595.68
2019,1171,2318.77,1752.00,0.00,700.80
2019,1172,2406.37,1752.00,0.00,788.40
2019,1173,1752.00,1752.00,0.00,134.03
2019,1174,2213.65,1752.00,0.00,595.68
2019,1175,2318.77,1752.00,0.00,700.80
2019,1176,2406.37,1752.00,0.00,788.40
2019,1177,1764.00,1764.00,0.00,134.95
2019,1178,2228.81,1764.00,0.00,599.76
2019,1179,2334.65,1764.00,0.00,705.60
2019,1180,2422.85,1764.00,0.00,793.80
2019,1181,1764.00,1764.00,0.00,134.95
2019,1182,2228.81,1764.00,0.00,599.76
2019,1183,2334.65,1764.00,0.00,705.60
2019,1184,2422.85,1764.00,0.00,793.80
2019,1185,1776.00,1776.00,0.00,135.86
2019,1186,2243.98,1776.00,0.00,603.84
2019,1187,2350.54,1776.00,0.00,710.40
2019,1188,2439.34,1776.00,0.00,799.20
2019,1189,1776.00,1776.00,0.00,135.86
2019,1190,2243.98,1776.00,0.00,603.84
2019,1191,2350.54,1776.00,0.00,710.40
2019,1192,2439.34,1776.00,0.00,799.20
2019,1193,1788.00,1788.00,0.00,136.78
2019,1194,2259.14,1788.00,0.00,607.92
2019,1195,2366.42,1788.00,0.00,715.20
2019,1196,2455.82,1788.00,0.00,804.60
2019,1197,1788.00,1788.00,0.00,136.78
2019,1198,2259.14,1788.00,0.00,607.92
2019,1199,2366.42,1788.00,0.00,715.20
2019,1200,2455.82,1788.00,0.00,804.60
2019,1201,1800.00,1800.00,0.00,137.70
2019,1202,2274.30,1800.00,0.00,612.00
2019,1203,2382.30,1800.00,0.00,720.00
2019,1204,2472.30,1800.00,0.00,810.00
2019,1205,1800.00,1800.00,0.00,137.70
2019,1206,2274.30,1800.00,0.00,612.00
2019,1207,2382.30,1800.00,0.00,720.00
2019,1208,2472.30,1800.00,0.00,810.00
2019,1209,1812.00,1812.00,0.00,138.62
2019,1210,2289.46,1812.00,0.00,616.08
2019,1211,2398.18,1812.00,0.00,724.80
2019,1212,2488.78,1812.00,0.00,815.40
2019,1213,1812.00,1812.00,0.00,138.62
2019,1214,2289.46,1812.00,0.00,616.08
2019,1215,2398.18,1812.00,0.00,724.80
2019,1216,2488.78,1812.00,0.00,815.40
2019,1217,1824.00,1824.00,0.00,139.54
2019,1218,2304.62,1824.00,0.00,620.16
2019,1219,2414.06,1824.00,0.00,729.60
2019,1220,2505.26,1824.00,0.00,820.80
2019,1221,1824.00,1824.00,0.00,139.54
2019,1222,2304.62,1824.00,0.00,620.16
2019,1223,2414.06,1824.00,0.00,729.60
2019,1224,2505.26,1824.00,0.00,820.80
2019,1225,1836.00,1836.00,0.00,140.45
2019,1226,2319.79,1836.00,0.00,624.24
2019,1227,2429.95,1836.00,0.00,734.40
2019,1228,2521.75,1836.00,0.00,826.20
2019,1229,1836.00,1836.00,0.00,140.45
2019,1230,2319.79,1836.00,0.00,624.24
2019,1231,2429.95,1836.00,0.00,734.40
2019,1232,2521.75,1836.00,0.00,826.20
2019,1233,1848.00,1848.00,0.00,141.37
2019,1234,2334.95,1848.00,0.00,628.32
2019,1235,2445.83,1848.00,0.00,739.20
2019,1236,2538.23,1848.00,0.00,831.60
2019,1237,1848.00,1848.00,0.00,141.37
2019,1238,2334.95,1848.00,0.00,628.32
2019,1239,2445.83,1848.00,0.00,739.20
2019,1240,2538.23,1848.00,0.00,831.60
2019,1241,1860.00,1860.00,0.00,142.29
2019,1242,2350.11,1860.00,0.00,632.40
2019,1243,2461.71,1860.00,0.00,744.00
2019,1244,2554.71,1860.00,0.00,837.00
2019,1245,1860.00,1860.00,0.00,142.29
2019,1246,2350.11,1860.00,0.00,632.40
2019,1247,2461.71,1860.00,0.00,744.00
2019,1248,2554.71,1860.00,0.00,837.00
2019,1249,1872.00,1872.00,0.00,143.21
